text,text2,label
 Hence the name.,addToBackStack,0
 This symmetric push-pop model also applies to fragments.,addToBackStack,0
" Remember, there's that fancy overview screen for switching tasks.",addToBackStack,0
" So for a notification that points to an activity deep within your app, you really don't want that first press of the Back button to take you immediately to the launcher.",addToBackStack,0
" Not when every other time you're looking at that same screen, the Back button does something different, like go back in your app.",addToBackStack,0
 That's where TaskStackBuilder comes in.,addToBackStack,0
" It builds a synthetic, i.e.",addToBackStack,0
" fake, back stack.",addToBackStack,0
" By default, based on the parent activities you attached to each activity entry in your manifest.",addToBackStack,0
 You just saved them some time and effort getting there.,addToBackStack,0
" So check out the blog post linked in the description for all the details on tasks and the back stack, plus some of the other flags and launch modes you probably shouldn't use.",addToBackStack,0
" Well, right up until they're the perfect thing to use to build better apps.",addToBackStack,0
" So, 120 volts and 10 ohms, 12 amps, 1440 watts.",addToBackStack,0
 Now in the previous version of the app I had a back button here and-- or I could use this back button.,addToBackStack,0
 And that's the point that I want to return to.,addToBackStack,0
 So I'm going to add in my transaction addToBackStack.,addToBackStack,0
 And then optionally you can give this a name.,addToBackStack,0
 So I'll type a 120 volts and 10 ohms calculate.,addToBackStack,0
" Now, when I hit the back button it returns me to the input form.",addToBackStack,0
" And let's go ahead and do 220 calculate, 22 amps, back button and so on.",addToBackStack,0
 So now the back button is working the same.,addToBackStack,0
 And I just want to point out one more thing about this.,addToBackStack,0
 So let's go ahead and run it again.,addToBackStack,0
 It should do the same thing as before.,addToBackStack,0
" So 110, 10, 11 amps, back, I return to the same point, 220, back, return to the same point.",addToBackStack,0
 So bottom line is if this can be confusing when you're starting out because you think you're returning to the activity with the output form but you're actually returning to the activity before this commit happens.,addToBackStack,0
 And individually these problems  are pretty tractible but if you  look at a real world example you can see that they can get pretty hairy.,addToBackStack,0
 So say that I have an item  screen  saved in my app and it's accessible via deep link  but if someone navigated to the  screen opening the app from the  home screen they would have a  couple other screens on the back stack.,addToBackStack,0
" So hitting it up we want them to take it not out of the app from  the screen,  we want them to go to the  category screen and then the  home screen.",addToBackStack,0
 If someone deep  links into the app we  need to synthesize these screens and add  them to the up stack before  showing the screen.,addToBackStack,0
" It's when  you're in the middle of writing  the code to do this to  synthesize these screens and add them to  the up and back stack but only  on a deep link, that's when you  start to feel like maybe you're  solving a failure of the  framework.",addToBackStack,0
 So it helps all problems like  that that we are launching  navigation.,addToBackStack,0
" And that let's you define a set  of available navigation actions, arguments you can pass from  place to place, things like  visual transitions and a single  navigate call activates all that at run time.",addToBackStack,0
 And so last but not least that  means one thing you never have  to worry about  again is torching is touching a fragment  transaction with your bare  hands.,addToBackStack,0
 [Applause].,addToBackStack,0
" We are  going to say if they have gotten to this congratulations screen,  that means the game is over.",addToBackStack,0
 So hitting back shouldn't take them back into a game that no longer  exists.,addToBackStack,0
 So what that means is we want to on  that action say let's pop to the match screen and that means I'm  going to pop off everything on  the back stack in  between this destination and the match screen.,addToBackStack,0
" So when the user  gets to the congratulations  screen, when they hit  back, they're just going to go  straight to the match screen.",addToBackStack,0
 So a lot of other options I can  set but I'll just talk about  that for now.,addToBackStack,0
 Let's go back and look at the  congratulations screen again.,addToBackStack,0
" One other thing to mention, the  key thing that is set here is  the fragment class.",addToBackStack,0
 First  let's see what they're trying to resolve.,addToBackStack,0
 Let's go back to our  sample.,addToBackStack,0
 Our fragment where we tried to  negate  actually requires us the best  screen name argument.,addToBackStack,0
 Best category which has integer  type.,addToBackStack,0
 Let's go back to the  calling site.,addToBackStack,0
 Well in our  slides we made everything  correctly.,addToBackStack,0
 We don't program don't program critical medical  diseases medical devices from  our phones.,addToBackStack,0
" I'll talk about a few use cases, medical, financial and  enterprise but  the key innovation is protected  confirmation is the first time  that we now have the ability to  execute a high assurance  transaction, a user transaction  completely within secure  hardware, running in a trusted  execution environment or TE,  that runs separate from the main operating system.",addToBackStack,0
 So how does it work?,addToBackStack,0
 It's guarded in this  area.,addToBackStack,0
 And the entire  transaction is signed using a  transcriptd key that never  leaves that security area.,addToBackStack,0
 This provides higher assurance  to the relying party that the  integrity of this data was not  corrupted even if you had  root level malware it cannot  corrupt the integrity of that  transaction.,addToBackStack,0
" 1500  can't be changed to 15,000.",addToBackStack,0
" The relying party on the other  end has  high confidence that we intended to send  ravy $1,500 and the transaction  goes through.",addToBackStack,0
 Duo security is a firm that is  working on strong enterprise  authentication.,addToBackStack,0
 Payments is another.,addToBackStack,0
 In all of these use cases you  want to make sure that your  phone and only your phone can  make that transaction.,addToBackStack,0
 There  are quite a few other examples  where we benefit from stronger  protect from private keys.,addToBackStack,0
 With a camera API it will behave as if  you were preempted by a higher  priority camera clients.,addToBackStack,0
 With the sensors it's whether  it's continuously or via call  back.,addToBackStack,0
 If the app is in the background  you can no longer access data  from sensors.,addToBackStack,0
 They think  it's something only for experts.,addToBackStack,0
 If you look back about 60 years  ago this is definitely the case.,addToBackStack,0
 This is a picture of the first  neural  network invented in 1957 and  this was a device that  demonstrated an ability to  identify different shapes.,addToBackStack,0
 Excited to score tickets to  Hamilton.,addToBackStack,0
 Let's see what we get back here.,addToBackStack,0
 Cranking.,addToBackStack,0
 That is the  vision API.,addToBackStack,0
 If we can go back  to the slides.,addToBackStack,0
 Next I want to talk about the  natural language API which let's you analyze text with a single  rest API request.,addToBackStack,0
 It's going to look similar to  the API vision code we saw on  the previous page.,addToBackStack,0
 We send in  our text and get back the result from the model.,addToBackStack,0
 Let's jump to a demo of the natural language  API.,addToBackStack,0
 That is the natural language  API.,addToBackStack,0
 If we can go back to the slides.,addToBackStack,0
 I'll talk briefly about  companies using these APIs in  production.,addToBackStack,0
 The next part is generating  predictions on new data.,addToBackStack,0
 I'm  going to take this go back and  improve my training data.,addToBackStack,0
 The  next part is generating  predictions on new data.,addToBackStack,0
 So  that is auto ML vision.,addToBackStack,0
 If we  can go back to the slides.,addToBackStack,0
 A  little bit about companies that  are using Auto ML vision and  have been part of the alpha.,addToBackStack,0
 If you double click on the  component it will jump  automatically.,addToBackStack,0
 And if you jump to the arrow it  will jump back.,addToBackStack,0
 This is handy to be fast between layouts.,addToBackStack,0
 And finally  we have also added this  feature for recycler view .,addToBackStack,0
 You can just jump back to the file and preview your changes.,addToBackStack,0
 All the design time attributes  are automatically populated so  you don't have to do anything  and take full advantage of  sample data.,addToBackStack,0
 Okay.,addToBackStack,0
 Let's go back to our  example.,addToBackStack,0
 We have our adapter.,addToBackStack,0
" We observe the live data, send  the list to the adapter.",addToBackStack,0
 When we see the adepter we need  to give it a call back.,addToBackStack,0
 It has  two functions.,addToBackStack,0
" The first most important part of the boundary call back that you  implement is  that you pass it to -- you want  to provide it two different  sources of data, the database  and the network, because that's  its job.",addToBackStack,0
 So the important call back we  have here is on I'm end loaded.,addToBackStack,0
 The last item of the database  has been loaded from the paged  list and if there's more from  the network it's time to load  it.,addToBackStack,0
 And then we can re-set that at  the end.,addToBackStack,0
 So using boundary call back is  pretty simple.,addToBackStack,0
 You can add this in your Rx page list  builder and that gives you the  database  plus network solution all  isolated in that one call back.,addToBackStack,0
" As  you can see as we increase the  number of GPUs from 1 to 4 to 8, the  images per second process can  almost double every time.",addToBackStack,0
 We will come back to these  performance numbers later.,addToBackStack,0
" Before we get into the details  of scaling in TensorFlow, first  I want to  cover a few high level concepts  and architectures in distributed training.",addToBackStack,0
 We create an estimator object  with the  run config and then and those are all the code  changes you need to distribute  the res net model.,addToBackStack,0
 Let's go  back and see how our training is going.,addToBackStack,0
 So we have run for a few hundred steps.,addToBackStack,0
 What happens if we are inside our ListDetailRoute and the user wants to go back?,addToBackStack,0
" Well, if we're using an expanded window size, our list and detail are inside the same composable, so pressing back should go back to the previous destination in the stack.",addToBackStack,0
" But when using the compact window size, where the detail screen replaces the list screen, pressing back from the detail screen should take you to the list, not the previous destination.",addToBackStack,0
Basic difference between add() and replace() can be described as:,addToBackStack,0
add() is used for simply adding a fragment to some root element.,addToBackStack,0
replace() behaves similarly but at first it removes previous fragments and then adds next fragment.,addToBackStack,0
I's been a while but I hope this will help someone.,addToBackStack,0
I couldn't find the reason.,addToBackStack,0
"2) fragmentTransaction.replace(int containerViewId, Fragment fragment, String tag)",addToBackStack,0
Description - Replace an existing fragment that was added to a container.,addToBackStack,0
"This is essentially the same as calling remove(Fragment) for all currently added fragments that were added with the same containerViewId and then add(int, Fragment, String) with the same arguments given here.",addToBackStack,0
"3) fragmentTransaction.add(int containerViewId, Fragment fragment, String tag)",addToBackStack,0
Description - Add a fragment to the activity state.,addToBackStack,0
This fragment may optionally also have its view (if Fragment.onCreateView returns non-null) into a container view of the activity.,addToBackStack,0
"What does it mean to replace an already existing fragment, and adding
  a fragment to the activity state and adding an activity to the back
  stack ?",addToBackStack,0
There is a stack in which all the activities in the running state are kept.,addToBackStack,0
Fragments belong to the activity.,addToBackStack,0
So you can add them to embed them in a activity.,addToBackStack,0
You can combine multiple fragments in a single activity to build a multi-pane UI and reuse a fragment in multiple activities.,addToBackStack,0
This is essentially useful when you have defined your fragment container at different layouts.,addToBackStack,0
You just need to replace with any other fragment in any layout.,addToBackStack,0
"When you navigate to the current layout, you have the id of that container to replace it with the fragment you want.",addToBackStack,0
"findFragmentByTag does this search for tag added by the add/replace
  method or the addToBackStack method ?",addToBackStack,0
If depends upon how you added the tag.,addToBackStack,0
It then just finds a fragment by its tag that you defined before either when inflated from XML or as supplied when added in a transaction.,addToBackStack,0
References: [FragmentTransaction (hyper-link)],addToBackStack,0
Like,addToBackStack,0
Now we can check the fragment before adding it to the Stack :,addToBackStack,0
This will return null if the Fragment is not already added.,addToBackStack,0
You can read more about this [here (hyper-link)].,addToBackStack,0
text,text2,label
" This Tanh is a hyperbolic tangent itself, but in the world of Neural Network, Tanh converts the input value into a non-linear one and keeps it in the range of -1~1.",Tanh,1
" As you can see, when a large positive value is input, the output value is stuck to 1, and when a large negative value is input, the output value is stuck to -1.",Tanh,1
"And when the value in this area is input, the output changes almost linearly.",Tanh,1
"In this way, it can be shown that a combination of such functions can approximate any non-linear function.",Tanh,1
"On the other hand, to overcome the vanishing gradient problem, we need a function whose second derivative can sustain for a long range before going to zero.",Tanh,1
Tanh is a good function with the above property.,Tanh,1
"Tanh and the logistic function, however, both have very simple and efficient calculations for their derivatives that can be calculated from the output of the functions; i.e.",Tanh,1
"if the node's weighted sum of inputs is v and its output is u, we need to know du/dv which can be calculated from u rather than the more traditional v: for tanh it is 1 - u^2 and for the logistic function it is u * (1 - u).",Tanh,1
"This fact makes these two functions more efficient to use in a back propagation network than most alternatives, so a compelling reason would usually be required to deviate from them.",Tanh,1
 Tanh after this is exactly the same process as the previous one.,Tanh,1
It is a process to fit the result of the process so far to a range between -1 and 1.,Tanh,1
 The Tanh function is then used to fit the value between -1 and 1.,Tanh,1
" While Tanh fits the input value between -1 and 1, this Sigmoid fits the input value between 0 and 1.",Tanh,1
 But whatever application our problem domain requires that we have to extend our limit from 1 to minus 1 well for that case we can mainly go with tanh activation.,Tanh,1
So the H in tanh stands for hyperbolic.,Tanh,1
So some people call it as hyperbolic or like I say it is hyperbolic.,Tanh,1
So in mathematically how does it look and H of Z looks like he raised to minus Z minus E raised to e raised to z- e raised to minus X upon e raised to Z Plus e raised to minus Z.,Tanh,1
So this is how your tanh function looks like so it is also an exponential function which is in terms of Z.,Tanh,1
"So now what is the peculiarity of tanh its function that it ranges from minus 1 to 1 so it does not give your signal into the range 0 to 1, but it can expand to minus 1 also so it will just shift this particular axis.",Tanh,1
 This is nothing but your tan H so I can write the this as 1 minus tan H Square h of Z especially so that is nothing but 1 minus here output Square.,Tanh,1
So this is differentiative of your tanh function.,Tanh,1
"So if you want to see the geometrical interpretation, so how it basically looks like is you have this particular scale minus Z 2 Z you have one then you have 0.5 and then you have your minus 1.",Tanh,1
" Alright, guys let's discuss hyperbolic tangent activation function which is also known as tanh activation function.",Tanh,1
"Unlike the Sigmoid function, the range for tanh function is -1 to 1.",Tanh,1
"So it is similar to Sigmoid function, where we were catering the output in a range of 0 to 1 & setting up the threshold at 0.5. so in tanh we extend the lower side of the curve till negative 1 & our mid will be at 0.",Tanh,1
So guys by definition tanh function is derived from the trigonometric function that's why it's formula is written as tanh(x) = sinh(x) divided by cosh(x).,Tanh,1
A general problem with both the sigmoid and tanh functions is that they saturate.,Tanh,1
This means that large values snap to 1.0 and small values snap to -1 or 0 for tanh and sigmoid respectively.,Tanh,1
In truth both tanh and logistic functions can be used.,Tanh,1
"The idea is that you can map any real number ( [-Inf, Inf] ) to a number between [-1 1] or [0 1] for the tanh and logistic respectively.",Tanh,1
Now regarding the preference for the tanh over the logistic function is that the first is symmetric regarding the 0 while the second is not.,Tanh,1
"This makes the second one more prone to saturation of the later layers, making training more difficult.",Tanh,1
Tanh,Tanh,1
Mathematical expression: tanh(z) = [exp(z) - exp(-z)] / [exp(z) + exp(-z)],Tanh,1
First-order derivative: tanh'(z) = 1 - ([exp(z) - exp(-z)] / [exp(z) + exp(-z)])^2 = 1 - tanh^2(z),Tanh,1
Advantages:,Tanh,1
"As for your second question on learnable parameters, ReLU and Leaky ReLU are simply activation functions that perform a predefined operation.",LeakyRelu,1
"According to the docs [https://github.com/microsoft/onnxruntime/blob/master/docs/OperatorKernels.md (hyper-link)], LeakyRelu is only implemented for type float (32-bit), while you have double (64 bit).",LeakyRelu,1
" Whereas if you have  a activation function that can only produce positive numbers,  you're a little bit more limited.",LeakyRelu,1
"So if you use the chain rule, and your  derivative is one, if the inputs are positive, then yeah, you  don't diminish the product in the on general, okay, but it can  also be zero, which can be a problem.",LeakyRelu,1
"So if you have negative  inputs to this activation function, you are your output  would be zero, which will then basically cancel the weight  update for that corresponding weight corresponding to this  activation, or connected to this activation.",LeakyRelu,1
So that can be a  problem if you always have very negative input.,LeakyRelu,1
So there is a  problem called dying neurons or debt.,LeakyRelu,1
" A version of Relu  that some people find to perform sometimes a little bit better is  the leaky relu, which doesn't have the problem of these dying  neurons.",LeakyRelu,1
"So here, the difference is that we have, so if we look  at the simplified notation, the the piecewise linear function  here, um, what you can see here, or the piecewise function,  sorry, what you can see here is that the only difference is that  we have now this alpha here, which is a slope, if the input  is smaller than zero, so for the negative region here, we have  now a slope, what value we can choose for the slope, it's a  hyper parameter, right?",LeakyRelu,1
 So hyper parameters is something that you  as the practitioner have has to choose.,LeakyRelu,1
Yes MMdnn support supports LeakyRelu.,LeakyRelu,1
Check the link below for pytorch_emitter.py implementation from MMdnn.,LeakyRelu,1
"addToBackStack(""TAG"") and popBackStackImmediate(""TAG"") always revert to fragment condition  without any data in the UI right before fragment is created or added to activity !",addToBackStack,1
addtoBackStack method can be used with add() and replace methods.,addToBackStack,1
It serves a different purpose in Fragment API.,addToBackStack,1
" When specifying a fragment transaction, you can call add to back stack to add the fragment transaction to the back stack.",addToBackStack,1
"Then, when the user hits the Back button, instead of your activity being finished, the fragment transaction is reversed.",addToBackStack,1
Only when there are no more fragment transactions will the Back button finish your activity.,addToBackStack,1
We can see the exact difference when we use addToBackStack() together with add() or replace().,addToBackStack,1
"When we press back button after in case of add()... onCreateView is never called, but in case of replace(), when we press back button ... oncreateView is called every time.",addToBackStack,1
You can also go back to the previous fragment in the backStack with the popBackStack() method.,addToBackStack,1
For that you need to add that fragment in the stack using addToBackStack() and then commit() to reflect.,addToBackStack,1
This is in reverse order with the current on top.,addToBackStack,1
What is addToBackStack,addToBackStack,1
What is the purpose?,addToBackStack,1
Fragment API unlike Activity API does not come with Back Button navigation by default.,addToBackStack,1
If you want to go back to the previous Fragment then the we use addToBackStack() method in Fragment.,addToBackStack,1
 The second case is around notifications.,addToBackStack,1
We talked about how the Back button pops the back stack.,addToBackStack,1
A natural corollary is that the Back button shouldn't cross into different tasks-- a convention since the days of Android 3.0.,addToBackStack,1
It's just a single stack from where you are to the launcher.,addToBackStack,1
 And the fragment manager lets you do that by setting something called the back stack.,addToBackStack,1
So the back stack is a list of prior points in your activities that may can return to by hitting back button.,addToBackStack,1
And all you have to do to make this work is in your main activity before you make a change that you want to return to-- so here's where I will place the input activity with the output activity.,addToBackStack,1
1) fragmentTransaction.addToBackStack(str);,addToBackStack,1
Description - Add this transaction to the back stack.,addToBackStack,1
"This means that the transaction will be remembered after it is committed, and will reverse its operation when later popped off the stack.",addToBackStack,1
"When using dispatchTouchEvent , you take all touches in your activity, if you want only detect one touch, you have to filter the touch by its type, you can do this using the MotionEvent parameter.",dispatchTouchEvent,2
"Both Activity and View have method dispatchTouchEvent() and onTouchEvent.The ViewGroup have this methods too, but have another method called onInterceptTouchEvent.",dispatchTouchEvent,2
"The return type of those methods are boolean, you can control the dispatch route through the return value.",dispatchTouchEvent,2
"Another difference is that if dispatchTouchEvent return 'false' the event dont get propagated to the child, in this case the EditText, whereas if you return false in onInterceptTouchEvent the event still get dispatch to the EditText",dispatchTouchEvent,2
negative_slope in this context means the negative half of the Leaky ReLU's slope.,LeakyRelu,2
It is not describing a slope which is necessarily negative.,LeakyRelu,2
"When naming kwargs it's normal to use concise terms, and here ""negative slope"" and ""positive slope"" refer to the slopes of the linear splines spanning the negative [-∞,0] and positive (0,∞] halves of the Leaky ReLU's domain.",LeakyRelu,2
"However, the 'name' used in addToBackStatck(name) is used to control to which fragment you want to pop the fragment back stack by calling popBackStatck/Immediate(name, flags).",addToBackStack,2
"So if I have a fragment stack with named fragments: A, B, C and D with A at the bottom.",addToBackStack,2
"When you call popBackStack(B, XXX_EXCLUSIVE), then your fragment back stack will be like: A and B after the call.",addToBackStack,2
"Without the name, you can't do that.",addToBackStack,2
Passing null to addtoBackStack(null) means adding the fragment in the Fragment Stack but not adding any TAG which could be further use to identify the particular fragment in a stack before adding again.,addToBackStack,2
But passing TAG to addToBackStack helps in identifying the fragment in Fragment stack by TAG.,addToBackStack,2
"Just want to clarify, the 'name' used in addToBackStack(name) can't be used for retrieving the fragment by calling fragmentManager.findFragmentByTag(tag).",addToBackStack,2
The 'tag' is different from the 'name'.,addToBackStack,2
Would you even want to override [Activity|ViewGroup|View].dispatchTouchEvent?,dispatchTouchEvent,3
Unless you are doing some custom routing you probably should not.,dispatchTouchEvent,3
The main extension methods are ViewGroup.onInterceptTouchEvent if you want to spy and/or intercept touch event at the parent level and View.onTouchListener/View.onTouchEvent for main event handling.,dispatchTouchEvent,3
"For example, the simplest case is that of View.dispatchTouchEvent which will route the touch event to either OnTouchListener.onTouch if it's defined or to the extension method onTouchEvent.",dispatchTouchEvent,3
"So in case you are working with these 2 handlers use dispatchTouchEvent to handle on first instance the event, which will go to onInterceptTouchEvent.",dispatchTouchEvent,3
You may try to convert to 32-bit float right before LeakyRely in your PyTorch code.,LeakyRelu,3
And maybe create an issue on the ONNX Runtime Github to add double support for LeakyRelu.,LeakyRelu,3
"As for the idea of ""maintaining a state"", it refers to activation functions that would not behave independently on each and every fed-in sample, but would instead retain some learnable information (the so-called state).",LeakyRelu,3
"Typically, for a LeakyReLU activation, you could adjust the leak parameter through training (and it would, in the documentation's terminology, be referred to as a state of this activation function).",LeakyRelu,3
"I would suggest removing the sigmoid activation from last layer, and replace relu with LeakyRelu to improve the model's robustness.",LeakyRelu,3
fragmentTransaction.addToBackStack(null) won't work if you are extending AppCompatActivity.,addToBackStack,3
It works well in Activity.,addToBackStack,3
"The parameter for addToBackStack() is an optional name for the back state, you do not use the tag in the replace() method which is just an optional tag for the fragment.",addToBackStack,3
" But now I want to hit the back button, it doesn't take me to the input form, it just exits the app.",addToBackStack,3
"And when I return from that activity, that exits the app.",addToBackStack,3
So with-- but I-- what I really want to do is I want to be able to hit that back button and go back to my input form.,addToBackStack,3
So I want to be able to type 120 and 10 and calculate.,addToBackStack,3
"And if I hit this back button, I want to return to the input form even though it's the same activity.",addToBackStack,3
 So you'll notice that I have this addToBackStack before I replace the content with the output fragments.,addToBackStack,3
"And you might think that if I move this here, now when I hit the return it would return to the output fragment.",addToBackStack,3
That change isn't actually made until here when I do the commit.,addToBackStack,3
So addToBackStack Input Form should do the same exact thing whether I have it before or after this replace.,addToBackStack,3
the reason why the popBackStack() and popBackStackImmediatly() is due to the fact that you didnt add that fragment (that you want to pop) to the backStack.,addToBackStack,3
In order to do this you have to make a call to addToBackStack() at the moment of making the transaction to add/replace your fragment.,addToBackStack,3
The main difference :,dispatchTouchEvent,0
"•Activity.dispatchTouchEvent(MotionEvent) - This allows your Activity
  to intercept all touch events before they are dispatched to the
  window.",dispatchTouchEvent,0
Because this is the first result on Google.,dispatchTouchEvent,0
I want to share with you a great Talk by Dave Smith on [Youtube: Mastering the Android Touch System (hyper-link)] and the slides are available [here (hyper-link)].,dispatchTouchEvent,0
It gave me a good deep understanding about the Android Touch System:,dispatchTouchEvent,0
How the Activity handles touch:,dispatchTouchEvent,0
"Activity.dispatchTouchEvent()

Always  first  to  be  called
Sends  event  to  root  view  attached  to  Window
onTouchEvent()

Called  if  no  views  consume  the  event
Always  last  to  be  called",dispatchTouchEvent,0
How the View handles touch:,dispatchTouchEvent,0
"View.dispatchTouchEvent()

Sends  event  to  listener  first,  if  exists
  
  
View.OnTouchListener.onTouch()

If  not  consumed,  processes  the  touch  itself
  
  
View.onTouchEvent()",dispatchTouchEvent,0
He also provides example code of custom touch on [github.com/devunwired/ (hyper-link)].,dispatchTouchEvent,0
"Answer:
Basically the dispatchTouchEvent() is called on every View layer to determine if a View is interested in an ongoing gesture.",dispatchTouchEvent,0
You could imagine the [code of a ViewGroup (hyper-link)] doing more-or-less this (very simplified):,dispatchTouchEvent,0
" Here I'm saying, anything that's scrolling vertically I'm interested in, please send me more events.",dispatchTouchEvent,0
" So if you returned true from that one, every time the user scrolls in the list, I'll get this onNestedScroll event.",dispatchTouchEvent,0
" So you can do stuff with working out how much the ListView scrolls by itself, but the one I'm actually really, really interested in here is that last parameter, which is dyUnconsumed.",dispatchTouchEvent,0
" And then I work out where the top of the first item is, which I've set down with some padding.",dispatchTouchEvent,0
" So then, if the touch point where you're touching on the RecyclerView is above the first item, I directly call and dispatchTouchEvent onto the content behind.",dispatchTouchEvent,0
 This is the description field behind.,dispatchTouchEvent,0
 So that forwards on the touch event.,dispatchTouchEvent,0
 So again like letting the touch pass through the RecyclerView onto the content behind.,dispatchTouchEvent,0
 So it lets you do this kind of layering trick.,dispatchTouchEvent,0
" So here for example, I've got a couple of actions which use the floating action button pattern.",dispatchTouchEvent,0
" And when you touch it, sometimes you have more actions to be taken.",dispatchTouchEvent,0
" So if you're trying to like a shot, and you haven't logged in, I want you to log in.",dispatchTouchEvent,0
 So I instead use some dynamic coloring in order to make the app still feel alive and thoughtful.,dispatchTouchEvent,0
" So here for example, as you're clicking on an item, you can see the touch response-- the touche ripple you get is determined by the item you're clicking on.",dispatchTouchEvent,0
" So the gray and red one gets a nice red ripple, and the one below gets like a bluey-purple ripple.",dispatchTouchEvent,0
" In particular, I really want to use the vibrant color.",dispatchTouchEvent,0
 So picking out that red from that first image we saw is a great way to kind of tie the touch ripple back to the item.,dispatchTouchEvent,0
 So what I do is I walk through the swatches one at a time.,dispatchTouchEvent,0
 So how would we build that?,dispatchTouchEvent,0
" The first bit, raise on touch, that's easy.",dispatchTouchEvent,0
 That's my friend the stateless animator we looked at earlier.,dispatchTouchEvent,0
 So here's two versions of the same video.,dispatchTouchEvent,0
" So you touch on the item-- oh yeah-- one's with, one's without.",dispatchTouchEvent,0
 I hope you see that.,dispatchTouchEvent,0
 So the goal here is really about directing attention.,dispatchTouchEvent,0
" So when you touch on the search thing, I want it to feel like this transient experience.",dispatchTouchEvent,0
" So that it's just coming in transiently over the top of the content, which is why I do that scrim coming in slowly and gently.",dispatchTouchEvent,0
" For generic views which don't control their own values, this simplest alternative  is to set the content description within your app at runtime.",dispatchTouchEvent,0
 An even more robust solution is to send an accessibility event from within your view.,dispatchTouchEvent,0
 Whenever the visual content  has been modified.,dispatchTouchEvent,0
" Then override the dispatch populate accessibility event, and then the current control's  visual value, the accessibility event.",dispatchTouchEvent,0
" Go ahead and add  accessibility handlers to your view, and then click here when you're done.",dispatchTouchEvent,0
Here are some visual supplements to the other answers.,dispatchTouchEvent,0
My full answer is [here (hyper-link)].,dispatchTouchEvent,0
[ (hyper-link)],dispatchTouchEvent,0
[ (hyper-link)],dispatchTouchEvent,0
The best place to demystify this is the source code.,dispatchTouchEvent,0
The docs are woefully inadequate about explaining this.,dispatchTouchEvent,0
This is what onInterceptTouchEvent is there for.,dispatchTouchEvent,0
So it calls this method first before doing the hit testing and if the event was hijacked (by returning true from onInterceptTouchEvent) it sends a ACTION_CANCEL to the child views so they can abandon their touch event processing (from previous touch events) and from then onwards all touch events at the parent level are dispatched to onTouchListener.onTouch (if defined) or onTouchEvent().,dispatchTouchEvent,0
"Also in that case, onInterceptTouchEvent is never called again.",dispatchTouchEvent,0
All in all its overly complicated design imo but android apis lean more towards flexibility than simplicity.,dispatchTouchEvent,0
From Activity viewpoint:,dispatchTouchEvent,0
Touch events are delivered first to Activity.dispatchTouchEvent.,dispatchTouchEvent,0
It's where you may catch them first.,dispatchTouchEvent,0
"Here they get dispatched to Window, where they traverse View hierarchy, in such order that Widgets that are drawn last (on top of other widgets) have chance to process touch in View.onTouchEvent first.",dispatchTouchEvent,0
"If some View returns true in onTouchEvent, then traversal stops and other Views don't receive touch event.",dispatchTouchEvent,0
"Finally, if no View consumes touch, it's delivered to Activity.onTouchEvent.",dispatchTouchEvent,0
That's all your control.,dispatchTouchEvent,0
"And it's logical that what you see drawn on top of something else, has chance to process touch event before something drawn below it.",dispatchTouchEvent,0
Using this simple example:,dispatchTouchEvent,0
You can see that the log willl be like:,dispatchTouchEvent,0
"Your model initialization looks fine to me, just write the forward function to call the operations defined in __init__ and you should be all set.",LeakyRelu,0
"For instance, ReLU is defined as max(0,x), so it simply outputs the max value of the two inputs.",LeakyRelu,0
"While neither ReLU nor Leaky ReLU have learnable parameters, Leaky ReLU does have a hyperparameter, which is the negative_slope, as from its function definition max(0, x) + negative_slope * min(0,x).",LeakyRelu,0
"Your model initialization looks fine to me, just write the forward function to call the operations defined in __init__ and you should be all set.",LeakyRelu,0
 So there's also a  softmax function.,LeakyRelu,0
" But here, we compute this based on the we use  the lock softmax, because it's numerically more stable, if we  were to use the negative log likelihood loss.",LeakyRelu,0
 This is really  the only if we want to use the negative log likelihood loss.,LeakyRelu,0
" Otherwise, we would just use softmax if we are interested in  the probabilities.",LeakyRelu,0
" To be honest, now looking at this, I don't  know why I used lock softmax, I think, in the big code example,  when I created lecture five, I had the negative log likelihood  here.",LeakyRelu,0
" So also, technically, you don't have to compute the  probabilities within this class, you can do this separately, if  you care about because technically, you never have to  use the probability if you use the cross entropy function in  pytorch for optimization.",LeakyRelu,0
" And you  remember, this is very simple, it's actually just thresholded  at zero.",LeakyRelu,0
" So if the input is negative, the output is zero,  otherwise, it's an identity function.",LeakyRelu,0
" So it's almost an  identity function, but not quite.",LeakyRelu,0
 And the output  at zero is also zero.,LeakyRelu,0
" So it's producing positive and negative  values, which can be an advantage.",LeakyRelu,0
" There's also a hard  tension, which is essentially very similar to 10 h, except  that it's thresholded here, similar to relu.",LeakyRelu,0
 So  the event of 10 h is really like that we have this centering at  zero.,LeakyRelu,0
 So that we have positive and negative values.,LeakyRelu,0
 And you can  also see it's steeper.,LeakyRelu,0
" And then when you compute the partial derivatives in the  chain rule, then yeah, you will get very small gradients and the  learning will be very slow, which can be a disadvantage.",LeakyRelu,0
" Or  maybe one more thing about why it's good to have negative and  positive values, that just gives you more combinations.",LeakyRelu,0
" So  imagine you initialize your weights from let's say a small  from a random normal distribution, standard normal  distribution, let's say, or a scale to standard normal  distribution.",LeakyRelu,0
 So you initialize your weights such that they are  centered at zero.,LeakyRelu,0
 So you can have positive and negative  starting weights.,LeakyRelu,0
